"",0
"fxstreetnews usdjpy turns",1
"resistance area whi",1
"japanese realise t",1
"matress spend solution",1
"realise t stash",1
"solution deflation usdjpi",1
"spend solution deflation",1
"stash matress spend",1
"t stash matress",1
"electronic form step",1
"form step imposing",1
"imposing negative interest",1
"interest rates deposits",1
"making electronic form",1
"negative interest rates",1
"rates deposits usdjpi",1
"step imposing negative",1
"abolish bills coins",1
"bills coins make",1
"coins make fully",1
"deflation problem simple",1
"electronic currency usdjpi",1
"fully electronic currency",1
"make fully electronic",1
"problem simple abolish",1
"simple abolish bills",1
"solution deflation problem",1
"close tagging h",1
"fr paints hammer",1
"h fr paints",1
"tagging h fr",1
"usdjpy close tagging",1
"h pattern yen",1
"pattern yen usdjpi",1
"weekly h pattern",1
"big win sunday",1
"election polls usdjpy",1
"japan ldp set",1
"ldp set big",1
"polls usdjpy ewj",1
"set big win",1
"sunday election polls",1
"win sunday election",1
"cadjpy leading temporary",1
"cross usdjpy lower",1
"lower cadjpy leading",1
"usdjpy lower cadjpy",1
"fx u japan",1
"u japan polls",1
"usdjpy hammered fr",1
"video usdjpy election",1
"move japanese fundamental",1
"turn yen move",1
"u turn yen",1
"monthly move printer",1
"move printer elected",1
"nice monthly move",1
"printer elected weekend",1
"usdjpy nice monthly",1
"gambler lt depot",1
"gambling usdjpy short",1
"lt depot trades",1
"r gambler lt",1
"satisfy gambling usdjpy",1
"short u r",1
"u r gambler",1
"usdjpy short u",1
"short usdjpy time",1
"time big dump",1
"usdjpy time big",1
"aggressively dumping usd",1
"dumping usd paring",1
"eur shorts eurusd",1
"paring eur shorts",1
"shorts eurusd audusd",1
"speculators aggressively dumping",1
"usd paring eur",1
"hour sma key",1
"short term pivot",1
"sma key short",1
"term pivot clos",1
"testing hour sma",1
"usdjpy testing hour",1
"decent reversal jpy",1
"expecting decent reversal",1
"jpy pairs shortly",1
"pairs shortly usdjpy",1
"reversal jpy pairs",1
"risk environment upsid",1
"shortly usdjpy risk",1
"usdjpy risk environment",1
"action action usdjpi",1
"entered action action",1
"short entered action",1
"cadjpy usdjpy bit",1
"dow pts p",1
"equities finished lower",1
"finished lower dow",1
"hmmm interesting usdjpy",1
"interesting usdjpy pivot",1
"lower dow pts",1
"p pts hmmm",1
"pts hmmm interesting",1
"pts p pts",1
"jpy outdone usdjpy",1
"outdone usdjpy sync",1
"usd jpy outdone",1
"usdjpy sync thi",1
"wave analysis usd",1
"cycle high penciled",1
"esp usdjpy pair",1
"high penciled late",1
"jan early feb",1
"jan year esp",1
"late jan early",1
"pair cycle high",1
"penciled late jan",1
"theme jan year",1
"usdjpy pair cycle",1
"year esp usdjpy",1
"pullback audjpy guess",1
"setting pullback audjpy",1
"usdjpy setting pullback",1
"channel rising sell",1
"continued channel rising",1
"december continued channel",1
"jpy outlook december",1
"outlook december continued",1
"rising sell usdjpy",1
"based year z",1
"increased jpy short",1
"jpy short positions",1
"net positions sigma",1
"oversold based year",1
"positions net positions",1
"positions sigma oversold",1
"short positions net",1
"sigma oversold based",1
"specs increased jpy",1
"year z score",1
"z score usdjpi",1
"opportunities usdjpy training",1
"training long opportunities",1
"usdjpy japan polls",1
"gap jpy pair",1
"jpy pair esp",1
"pair esp usdjpy",1
"prepare gap jpy",1
"fxstreetnews short term",1
"bet usdjpy stretched",1
"obvious bet usdjpy",1
"stretched eyed level",1
"usdjpy stretched eyed",1
"dxy support yen",1
"hours fri usdjpi",1
"indices week perform",1
"note dxy support",1
"perform note dxy",1
"support yen hours",1
"week perform note",1
"yen hours fri",1
"usdjpy handle developed",1
"abe election adds",1
"adds weak yen",1
"argument ve considerable",1
"considerable usdjpy rally",1
"election adds weak",1
"eyes price action",1
"monday abe election",1
"rally eyes price",1
"usdjpy rally eyes",1
"ve considerable usdjpy",1
"watch monday abe",1
"weak yen argument",1
"yen argument ve",1
"yen watch monday",1
"complex simple retail",1
"concept buy rumour",1
"cyclic sinusoidal usdjpi",1
"news complex simple",1
"price cyclic sinusoidal",1
"retail traders price",1
"sell news complex",1
"simple retail traders",1
"traders price cyclic",1
"election outcome short",1
"fool majority usdjpi",1
"market fool majority",1
"outcome short sidelined",1
"priced election outcome",1
"short sidelined market",1
"sidelined market fool",1
"weakness priced election",1
"yen weakness priced",1
"exit poll usdjpi",1
"japan exit poll",1
"ldp victory japan",1
"victory japan exit",1
"defeat usdjpy spike",1
"democratic party japan",1
"election defeat usdjpy",1
"head democratic party",1
"japan election defeat",1
"minister noda resigns",1
"noda resigns head",1
"party japan election",1
"prime minister noda",1
"resigns head democratic",1
"fxy nkd f",1
"gundlach pair japanese",1
"pair japanese options",1
"usdjpy fxy nkd",1
"japan ve usdjpy",1
"landslide victory ldp",1
"ldp japan ve",1
"ve usdjpy nikkei",1
"victory ldp japan",1
"usdjpy open elect",1
"breach double top",1
"downside jpy leading",1
"eoy japanese exporters",1
"exporters traditionally repatriated",1
"fxy ycs eoy",1
"japanese exporters traditionally",1
"jpy leading breach",1
"leading breach double",1
"repatriated yen book",1
"top usdjpy fxy",1
"traditionally repatriated yen",1
"ycs eoy japanese",1
"abenomics set rule",1
"donkey kong abenomics",1
"kong abenomics set",1
"usdjpy donkey kong",1
"apparently pre open",1
"friday pre open",1
"means fx world",1
"open friday pre",1
"open means fx",1
"pre open friday",1
"pre open means",1
"usdjpy apparently pre",1
"awesome sell rushing",1
"close longs elevated",1
"longs elevated level",1
"rushing close longs",1
"sell rushing close",1
"usdjpy awesome sell",1
"eurgbp usdjpy suggests",1
"usdjpy suggests tha",1
"eurgdp usdjpy blog",1
"amateurs expecting yen",1
"barrier hunt long",1
"eur strength risk",1
"expecting yen weakness",1
"hunt long laughably",1
"jan puts amateurs",1
"laughably otm jan",1
"long laughably otm",1
"operation barrier hunt",1
"otm jan puts",1
"puts amateurs expecting",1
"risk check usdjpi",1
"strength risk check",1
"weakness eur strength",1
"yen weakness eur",1
"de pips j",1
"gap de pips",1
"ou gap de",1
"pips j aim",1
"usdjpy ou gap",1
"bbg quoting usdjpy",1
"quoting usdjpy stay",1
"stay t future",1
"t future open",1
"usdjpy stay t",1
"wow bbg quoting",1
"consensus exp sell",1
"exp sell post",1
"sell post elect",1
"usdjpy consensus exp",1
"assume mid term",1
"fxy usdjpy targets",1
"mid term quest",1
"pullback assume mid",1
"targets pullback assume",1
"usdjpy targets pullback",1
"usdjpy shocked beginning",1
"tradeflow usdjpy crosses",1
"usdjpy crosses rubicon",1
"fxstreetreports usdjpy opens",1
"usdjpy weekend hilarious",1
"higher weekend japan",1
"japan election result",1
"jumps higher weekend",1
"usdjpy jumps higher",1
"weekend japan election",1
"gap yen pairs",1
"huge gap yen",1
"abe wins japan",1
"fx abe wins",1
"japan usdjpy th",1
"th dec analysis",1
"usdjpy th dec",1
"vantage fx abe",1
"wins japan usdjpy",1
"crosses races usdjpy",1
"races usdjpy fxi",1
"yen crosses races",1
"back early wrong",1
"early wrong meh",1
"g bj uk",1
"https t g",1
"meh https t",1
"shorting usdjpy back",1
"t g bj",1
"usdjpy back early",1
"wrong meh https",1
"clear control usdjpy",1
"control usdjpy long",1
"usdjpy long fyi",1
"yen shorts clear",1
"contract usdjpy esto",1
"usdjpy esto vicio",1
"end nab usdjpi",1
"jpy expected reach",1
"usd jpy expected",1
"election results shorts",1
"gap sidney line",1
"impressive opening gap",1
"japans election results",1
"line japans election",1
"min usdjpy impressive",1
"opening gap sidney",1
"results shorts clear",1
"sidney line japans",1
"usdjpy impressive opening",1
"fill starting position",1
"gap fill starting",1
"hard stop nd",1
"position hard stop",1
"size gap fill",1
"starting position hard",1
"stop nd entry",1
"usdjpy size gap",1
"audjpy cadjpy t",1
"cadjpy t wait",1
"initiated stopped run",1
"shorts initiated stopped",1
"stopped run monday",1
"t wait shorts",1
"wait shorts initiated",1
"eurjpy usdjpy stops",1
"shorted audjpy eurjpy",1
"stops opening high",1
"usdjpy stops opening",1
"audjpy weekly r",1
"crosses stops audjpy",1
"jpy crosses stops",1
"keeping tight jpy",1
"monthly r eurjpy",1
"r eurjpy usdjpy",1
"r monthly r",1
"stops audjpy weekly",1
"tight jpy crosses",1
"weekly r monthly",1
"tp short usdjpy",1
"topx usdjpy months",1
"audjpy cadjpy fast",1
"bars volatile upside",1
"cadjpy fast bars",1
"fast bars volatile",1
"volatile upside tonight",1
"end short jpy",1
"crosses open gap",1
"gap higher shinzo",1
"higher shinzo victory",1
"open gap higher",1
"shinzo victory usdjpy",1
"victory usdjpy eurjpy",1
"yen crosses open",1
"f futures traders",1
"futures traders hold",1
"hold leverage watch",1
"j f futures",1
"leverage watch se",1
"traders hold leverage",1
"usdjpy wait j",1
"wait j f",1
"remaining usdjpy posit",1
"august usdjpy spy",1
"commented stocktwits yen",1
"crosses mid august",1
"mid august usdjpy",1
"stocktwits yen crosses",1
"yen crosses mid",1
"fxstreetnews usdjpy gaps",1
"additional jpy trillion",1
"anticipated bbh usdjpy",1
"boj additional jpy",1
"expansion widely anticipated",1
"flash boj additional",1
"jpy trillion expansion",1
"trillion expansion widely",1
"widely anticipated bbh",1
"fields green red",1
"green red roses",1
"red roses wonderful",1
"roses wonderful world",1
"usdjpy fields green",1
"weekly wrap outlook",1
"wrap outlook watch",1
"forecasting usdjpy year",1
"morgan stanley forecasting",1
"sell start morgan",1
"stanley forecasting usdjpy",1
"start morgan stanley",1
"usdjpy year eurjpy",1
"year eurjpy bullish",1
"yen sell start",1
"interesting bounce short",1
"usdjpy interesting bounce",1
"approach heading weekend",1
"cautious approach heading",1
"heading weekend usdjpy",1
"investors cautious approach",1
"compare usdjpy nov",1
"dec th project",1
"erratic ratchet days",1
"nd rally dec",1
"nov th nd",1
"project erratic ratchet",1
"rally dec th",1
"ratchet days curious",1
"th nd rally",1
"th project erratic",1
"month highs usdjpi",1
"control debate eurusd",1
"debate eurusd gbpusd",1
"gun control debate",1
"herring gun control",1
"red herring gun",1
"switzerland red herring",1
"forexcom usdjpy hit",1
"downward trend usd",1
"trend usd usdjpy",1
"usd usdjpy peak",1
"usdjpy peak march",1
"love joel gr",1
"profit usdjpy love",1
"usdjpy love joel",1
"eurgdp usdjpy monday",1
"light economic althou",1
"monday light economic",1
"usdjpy monday light",1
"any monitoring real",1
"link eurusd usdjpi",1
"missing any monitoring",1
"monitoring real link",1
"real link eurusd",1
"pullback underway resistancedailyfxthe",1
"resistancedailyfxthe usdjpy gapped",1
"underway resistancedailyfxthe usdjpy",1
"pair gapped significantly",1
"usdjpy pair gapped",1
"election effect usdjpy",1
"good twofer shinzo",1
"shinzo election effect",1
"twofer shinzo election",1
"e e t",1
"e t w",1
"japan usdjpy lt",1
"lt r e",1
"r e t",1
"t w e",1
"usdjpy lt r",1
"w e e",1
"abe win usdjpy",1
"classic positioning test",1
"convincing abe win",1
"heavy classic positioning",1
"lower medium term",1
"medium term move",1
"move test level",1
"positioning test lower",1
"term move test",1
"test level quarter",1
"test lower medium",1
"usdjpy heavy classic",1
"win usdjpy heavy",1
"fxstreetreports abe win",1
"support usdjpy drop",1
"usdjpy drop res",1
"chris targets audjpy",1
"targets audjpy eurjpy",1
"usdjpy shorts morning",1
"missed weekly outlook",1
"weekly outlook watch",1
"usdjpy pullback consum",1
"expect usdjpy pullba",1
"overbought weekly perspective",1
"perspective wait establishing",1
"usdjpy overbought weekly",1
"wait establishing position",1
"weekly perspective wait",1
"charts odds flip",1
"exceeded weekly charts",1
"flip longer term",1
"higher usd jpy",1
"longer term weak",1
"note usdjpy exceeded",1
"odds flip longer",1
"taking note usdjpy",1
"term weak yen",1
"usdjpy exceeded weekly",1
"weak yen higher",1
"weekly charts odds",1
"yen higher usd",1
"higher night traded",1
"jamie saettele short",1
"saettele short term",1
"expect usdjpy pullbac",1
"abe wins landslide",1
"higher nikkei tap",1
"japan weaker yen",1
"landslide japan weaker",1
"ldp shinzo unlimited",1
"nikkei tap usdjpi",1
"shinzo unlimited yen",1
"unlimited yen abe",1
"weaker yen higher",1
"wins landslide japan",1
"yen abe wins",1
"yen higher nikkei",1
"fills opening gap",1
"high fills opening",1
"jpy makes high",1
"makes high fills",1
"opening gap usdjpy",1
"bulls proceed caution",1
"caution market long",1
"proceed caution market",1
"usdjpy bulls proceed",1
"bullish short run",1
"expectations usdjpy extrmeley",1
"extrmeley bullish short",1
"long term expectations",1
"mid long term",1
"run risk short",1
"short run risk",1
"short term topping",1
"term expectations usdjpy",1
"term topping correct",1
"usdjpy extrmeley bullish",1
"closing high usdjpy",1
"eur jpy closing",1
"jpy closing high",1
"blues usdjpy fractal",1
"fractal suggests xmas",1
"part blues usdjpy",1
"party running holiday",1
"post part blues",1
"suffering post part",1
"suggests xmas party",1
"xmas party running",1
"targets end trend",1
"usdjpy targets end",1
"boj eurusd tag",1
"eurusd tag boj",1
"majors post boj",1
"positioning spillover majors",1
"post boj eurusd",1
"skewed positioning spillover",1
"spillover majors post",1
"tag boj disappoint",1
"usdjpy skewed positioning",1
"flat years goldman",1
"usdjpy flat years",1
"years goldman sachs",1
"bounce usdjpy support",1
"beohner makes statement",1
"house beohner makes",1
"makes statement working",1
"short usdjpy white",1
"statement working yens",1
"usdjpy white house",1
"white house beohner",1
"working yens decline",1
"short triggered stop",1
"triggered stop plac",1
"higher ahead bank",1
"japan rate decis",1
"pushes higher ahead",1
"watch usdjpy pushes",1
"eurjpy gbpjpy usdjpi",1
"high hopes mine",1
"hopes mine trades",1
"jpy trades stay",1
"mine trades pips",1
"open high hopes",1
"stay open high",1
"trades pips eurjpy",1
"trades stay open",1
"eurjpy long work",1
"high hopes em",1
"long work overnight",1
"overnight high hopes",1
"usdjpy eurjpy long",1
"work overnight high",1
"fxstreetreports usdjpy medium",1
"medium term target",1
"audusd dark cloud",1
"cover usdjpy bullish",1
"boj head lower",1
"elections boj head",1
"extreme positioning sentiment",1
"head lower extreme",1
"lower extreme positioning",1
"positioning sentiment usdjpi",1
"analysis usdjpy close",1
"close existing support",1
"existing support area",1
"usdjpy close existing",1
"back usdjpy change",1
"change boj presid",1
"correction reversal back",1
"decent correction reversal",1
"hands decent correction",1
"reversal back usdjpy",1
"sit hands decent",1
"usdjpy change boj",1
"pips short term",1
"short term range",1
"targets pips short",1
"term range correct",1
"term usdjpy targets",1
"boj renew inflation",1
"days boj renew",1
"inflation target mtng",1
"mtng abe target",1
"reason wasn t",1
"renew inflation target",1
"t usdjpy days",1
"target mtng abe",1
"usdjpy days boj",1
"wasn t usdjpy",1
"indecisive yesterday downside",1
"boj statement hrs",1
"hrs gbpjpy usdjpi",1
"pile yen suspect",1
"pm summary pile",1
"statement hrs gbpjpy",1
"summary pile yen",1
"suspect boj statement",1
"yen suspect boj",1
"abe boj adds",1
"abe set push",1
"adds stimulus abe",1
"aggressive easing fxy",1
"boj adds stimulus",1
"easing fxy usdjpy",1
"push aggressive easing",1
"set push aggressive",1
"stimulus abe set",1
"dailyfxteam usdjpy changed",1
"boj holds usdjpi",1
"fxstreetnews usdjpy shakes",1
"action net short",1
"closing longs weird",1
"longs weird action",1
"net short yen",1
"usdjpy yah closing",1
"weird action net",1
"yah closing longs",1
"concerns japanese debt",1
"debt long usdjpy",1
"don t mess",1
"express concerns japanese",1
"japanese debt long",1
"mess w rates",1
"t mess w",1
"boj holds usdjpy",1
"addition t asset",1
"asset purchase usdjpy",1
"boj rate unchanged",1
"current level watch",1
"increases addition t",1
"level watch profit",1
"purchase usdjpy steady",1
"rate unchanged increases",1
"steady current level",1
"t asset purchase",1
"unchanged increases addition",1
"usdjpy steady current",1
"watch profit taking",1
"curious yen eurjpy",1
"eurjpy session opens",1
"usdjpy curious yen",1
"yen eurjpy session",1
"usdjpy whipped ease",1
"dumb founded action",1
"usdjpy dumb founded",1
"expansion mama san",1
"run t expansion",1
"shorts run t",1
"t expansion mama",1
"usdjpy yah shorts",1
"yah shorts run",1
"fxstreetnews usdjpy dissipating",1
"jpy dissipating upmove",1
"upmove boj usdjpi",1
"usd jpy dissipating",1
"eurusd weakness don",1
"quick scalp long",1
"scalp long usdjpy",1
"usdjpy eurusd weakness",1
"boost usdjpy higher",1
"eurusd holds resistance",1
"higher support recent",1
"holds resistance boost",1
"resistance boost usdjpy",1
"support recent high",1
"usdjpy higher support",1
"continues higher price",1
"eurusd continues higher",1
"higher price retrace",1
"imho eurusd continues",1
"price retrace support",1
"scenario imho eurusd",1
"usdjpy scenario imho",1
"entry sept usdjpy",1
"long term yen",1
"open building sinc",1
"original entry sept",1
"sept usdjpy open",1
"short original entry",1
"term yen short",1
"usdjpy open building",1
"yen short original",1
"bulls rest easy",1
"easy beds usdjpy",1
"jpy bulls rest",1
"long term usd",1
"rest easy beds",1
"usd jpy bulls",1
"fxstreetreports boj hems",1
"usdjpy ready bounce",1
"a weakness telling",1
"bond push higher",1
"candles fx bond",1
"catch yesterdays candles",1
"fx bond push",1
"higher needed usdjpy",1
"needed usdjpy pause",1
"push higher needed",1
"telling catch yesterdays",1
"weakness telling catch",1
"yesterdays candles fx",1
"bullish engulfing usdjpy",1
"harami hour resistance",1
"resistance moderate stron",1
"usdcad bullish engulfing",1
"blame game weighs",1
"fiscal blame game",1
"game weighs markets",1
"weighs markets usdjpy",1
"jpy advances app",1
"program ubs usdjpy",1
"boj drags feet",1
"drags feet onn",1
"feet onn qe",1
"hedging inflation target",1
"onn qe t",1
"pressured result low",1
"qe t hedging",1
"t hedging inflation",1
"target usdjpy pressured",1
"usdjpy pressured result",1
"moderate support min",1
"bounce h fr",1
"fr bounce h",1
"fr searches direction",1
"h fr searches",1
"m fr bounce",1
"tagged m fr",1
"usdjpy tagged m",1
"finished upside sell",1
"mentioned earlier week",1
"sell setup mentioned",1
"setup mentioned earlier",1
"upside sell setup",1
"usdjpy finished upside",1
"moderate support minor",1
"high tested pivotal",1
"imho recent high",1
"recent high tested",1
"usdjpy imho recent",1
"ahead vote usdjpi",1
"jpy holds upside",1
"outlook market leader",1
"term outlook market",1
"usdjpy term outlook",1
"eurcad taking small",1
"loss pain morning",1
"morning offset nice",1
"offset nice usdjpy",1
"pain morning offset",1
"small loss pain",1
"taking small loss",1
"back starting line",1
"back yen gains",1
"line mkt back",1
"mkt back yen",1
"starting line mkt",1
"usdjpy back starting",1
"cover usdjpy audjpy",1
"eurjpy yen cross",1
"lol cover usdjpy",1
"plate lol cover",1
"usdjpy month moving",1
"aud usd rba",1
"budget deficit expected",1
"deficit expected usdjpy",1
"issues pessimistic report",1
"pessimistic report budget",1
"rba issues pessimistic",1
"report budget deficit",1
"usd rba issues",1
"existing home sales",1
"fed existing home",1
"home sales usdx",1
"philly fed existing",1
"sales usdx usdjpi",1
"analysis yen rates",1
"forexabode international business",1
"jpy analysis yen",1
"jpy forexabode international",1
"rates usd jpy",1
"usd jpy forexabode",1
"yen rates usd",1
"baby blueish lower",1
"blueish lower buy",1
"dips usdjpy years",1
"high tick volume",1
"lower buy dips",1
"tick volume baby",1
"usdjpy high tick",1
"volume baby blueish",1
"audusd bullish harami",1
"bullish harami usdjpy",1
"harami usdjpy inside",1
"hour resistance strong",1
"free video report",1
"hidden market opportunities",1
"market opportunities precise",1
"opportunities precise roadmaps",1
"precise roadmaps eurusd",1
"report hidden market",1
"roadmaps eurusd gbpusd",1
"usdjpy audusd usdchf",1
"video report hidden",1
"forexcom hearing chatter",1
"jpy forecast month",1
"month months usdjpy",1
"raise usd jpy",1
"ubs raise usd",1
"fxstreetnews flash ubs",1
"rodriguez analysis buy",1
"barclays buy dips",1
"buy dips eurusd",1
"dips eurusd usdjpy",1
"eurusd usdjpy targeting",1
"begin usdjpy gbpjpy",1
"buy news ended",1
"ended phase weakness",1
"news ended phase",1
"phase weakness begin",1
"weakness begin usdjpy",1
"recovers mark data",1
"ahead vote barcelona",1
"barcelona yesterday plunge",1
"vote barcelona yesterday",1
"exec long usdjpy",1
"long usdjpy h",1
"boj moderately expands",1
"expands monetary policy",1
"japanese yen changed",1
"moderately expands monetary",1
"news boj moderately",1
"policy usdjpy unchanged",1
"unchanged japanese yen",1
"usdjpy unchanged japanese",1
"yen changed b",1
"david kind targets",1
"envision usdjpy eurjpy",1
"eurjpy wud interesting",1
"kind targets envision",1
"targets envision usdjpy",1
"usdjpy eurjpy wud",1
"wud interesting hear",1
"audusd usdjpy fxa",1
"cheap expensive audusd",1
"cliff yen cheap",1
"expensive audusd usdjpy",1
"peering fiscal cliff",1
"usdjpy fxa fxi",1
"yen cheap expensive",1
"cliff falling sequestration",1
"cuts hit usd",1
"falling sequestration cuts",1
"food thought cliff",1
"hit usd eurusd",1
"sequestration cuts hit",1
"thought cliff falling",1
"jpy negatively usdjpy",1
"usd jpy negatively",1
"fxstreetnews usdjpy negatively",1
"calendar messing month",1
"career longshort euro",1
"charm nzdusd eco",1
"eco calendar messing",1
"longshort euro usdjpi",1
"messing month short",1
"month short career",1
"nzdusd eco calendar",1
"short career longshort",1
"x charm nzdusd",1
"buy usdjpy openprice",1
"lot sl tp",1
"openprice lot sl",1
"sl tp bfss",1
"tp bfss recommendation",1
"usdjpy openprice lot",1
"jpy scope christmas",1
"scope christmas usdjpy",1
"usd jpy scope",1
"usdjpy buy opportunity",1
"desc trendline min",1
"f poised pop",1
"j f poised",1
"poised pop desc",1
"pop desc trendline",1
"trendline min usdjpi",1
"fxstreetnews usdjpy upmove",1
"income rises spending",1
"personal income rises",1
"rises spending usdjpy",1
"abe words usdjpi",1
"jpy upmove unsustained",1
"usd jpy upmove",1
"acting buy rumor",1
"buy rumor ldp",1
"contrarian short audjpy",1
"diverging contrarian short",1
"fact hour hour",1
"hour diverging contrarian",1
"hour hour diverging",1
"ldp win sell",1
"rumor ldp win",1
"sell fact hour",1
"usdjpy acting buy",1
"win sell fact",1
"fxy usdjpy wind",1
"usdjpy wind snap",1
"audusd bearish bullish",1
"bearish bullish gbpusd",1
"elliott wave indications",1
"indications st december",1
"wave indications st",1
"hold short position",1
"short position usdjpy",1
"analysis global fx",1
"analysts center strong",1
"aussie rate cuts",1
"carry trades aussie",1
"center strong euro",1
"cuts bullish usdjpi",1
"euro rally carry",1
"fx analysts center",1
"global fx analysts",1
"rally carry trades",1
"rate cuts bullish",1
"strong euro rally",1
"themes analysis global",1
"trades aussie rate",1
"high net yen",1
"positioning slight pullback",1
"short positioning slight",1
"situation year high",1
"slight pullback usdjpy",1
"yen short positioning",1
"appetite trends usdjpy",1
"defer risk appetite",1
"risk appetite trends",1
"actual increase boj",1
"balance sheet compete",1
"compete devaluing effort",1
"devaluing effort usdjpy",1
"increase boj balance",1
"sheet compete devaluing",1
"boj stimulus efforts",1
"crosses forward boj",1
"drive yen crosses",1
"forward boj stimulus",1
"stimulus efforts usdjpy",1
"yen crosses forward",1
"hour min end",1
"instruments hour min",1
"lined instruments hour",1
"min end friday",1
"usdjpy lined instruments",1
"leaving long usdjpy",1
"open weekend xmas",1
"usdjpy open weekend",1
"weekend xmas break",1
"area short positions",1
"low profit potential",1
"made low profit",1
"positions made low",1
"potential targeted clear",1
"profit potential targeted",1
"selling area short",1
"short positions made",1
"targeted clear trend",1
"usdjpy selling area",1
"forecast usdjpy december",1
"crushing record opening",1
"december crushing record",1
"er sbux tsco",1
"month december crushing",1
"opening er sbux",1
"record opening er",1
"return month december",1
"sbux tsco eurusd",1
"tsco eurusd eurjpy",1
"aloft final night",1
"final night traded",1
"gapped aloft final",1
"night traded top",1
"top turn give",1
"traded top turn",1
"usdjpy gapped aloft",1
"stocks usdjpy bull",1
"added pending buy",1
"buy order case",1
"case price fill",1
"expect happen u",1
"fill gap don",1
"order case price",1
"pending buy order",1
"price fill gap",1
"t expect happen",1
"usdjpy added pending",1
"jpy pared earli",1
"losses barcelona usd",1
"pares losses barcelona",1
"usd jpy pared",1
"change usdjpy long",1
"upside return level",1
"abe calling hes",1
"calling hes calling",1
"calling jpy weakness",1
"hes calling jpy",1
"jpy weakness usdjpy",1
"brass expects usd",1
"expects usd jpy",1
"jpy maintain region",1
"region ubs usdjpy",1
"usd jpy maintain",1
"pair usdjpy resistance",1
"usdjpy pair usdjpy",1
"high move high",1
"resistance week high",1
"usdjpy resistance week",1
"week high move",1
"high move higher",1
"resistance weeks high",1
"usdjpy resistance weeks",1
"weeks high move",1
"fxstreetnews usdjpy pares",1
"buy order eurusd",1
"deleted pending usdjpy",1
"eurusd buy order",1
"order eurusd buy",1
"pending usdjpy buy",1
"usdjpy buy order",1
"ve deleted pending",1
"imho eurusd usdjpy",1
"longs worked nicely",1
"usdjpy longs worked",1
"calling rate usdjpi",1
"jpy sideways abe",1
"break san francisco",1
"francisco usdjpy continues",1
"jpy upside break",1
"upside break san",1
"usdjpy continues hig",1
"currency tensions rise",1
"global currency tensions",1
"japanese targeting usdjpy",1
"rise japanese targeting",1
"tensions rise japanese",1
"abe level usdjpy",1
"level usdjpy support",1
"profits japanese export",1
"support profits japanese",1
"usdjpy support profits",1
"pair holding med",1
"region ubs barcelo",1
"region ubs barcelona",1
"jpy weakness mid",1
"means correction usdjpi",1
"medium term upsi",1
"fxstreetreports usdjpy bull",1
"bears year risk",1
"board hwo u",1
"classes ending green",1
"cynic bears year",1
"ending green spy",1
"eurusd gold usdjpy",1
"gold usdjpy board",1
"green spy eurusd",1
"hwo u make",1
"risk classes ending",1
"spy eurusd gold",1
"u make money",1
"usdjpy board hwo",1
"year risk classes",1
"news usdjpy bull",1
"fx markets usdjpy",1
"italy minor waves",1
"japan italy minor",1
"markets usdjpy eurusd",1
"minor waves fx",1
"rumblings japan italy",1
"waves fx markets",1
"default stops stopped",1
"fallen foul default",1
"foul default stops",1
"gbpusd pips usdjpy",1
"pips ve entered",1
"stopped gbpusd pips",1
"stops stopped gbpusd",1
"usdjpy pips ve",1
"ve entered stop",1
"ve fallen foul",1
"locked tp open",1
"moved point profit",1
"point profit locked",1
"positions sl moved",1
"profit locked tp",1
"sl moved point",1
"usdjpy positions sl",1
"level equilibrium yr",1
"closing signify th",1
"combined week upward",1
"expectations combined week",1
"reversal expectations combined",1
"run week closing",1
"short usdjpy reversal",1
"signify th time",1
"th time in",1
"time in yr",1
"upward run week",1
"usdjpy reversal expectations",1
"wednesday short usdjpy",1
"week closing signify",1
"week upward run",1
"eve markets europe",1
"markets europe risk",1
"nice neat number",1
"short nice neat",1
"usdjpy short nice",1
"gbpaud shorts morning",1
"morning small loss",1
"shorts morning small",1
"stopped usdjpy gbpaud",1
"usdjpy gbpaud shorts",1
"yearly move usdjpy",1
"forexcom usdjpy making",1
"usdjpy nearing exhaustion",1
"daily resistance hold",1
"imho previous daily",1
"previous daily resistance",1
"resistance hold support",1
"usdjpy imho previous",1
"imho reenter long",1
"level previous resistance",1
"long fibonacci retrace",1
"m imho reenter",1
"previous resistance expected",1
"reenter long fibonacci",1
"retrace level previous",1
"usdjpy m imho",1
"ema pips higher",1
"higher pause great",1
"nearing week sma",1
"pause great run",1
"pips higher pause",1
"sma week ema",1
"usdjpy nearing week",1
"week ema pips",1
"week sma week",1
"usdjpy imho profits",1
"m normal low",1
"normal low volume",1
"parabolic m normal",1
"usdjpy parabolic m",1
"longs move sl",1
"move sl b",1
"usdjpy longs move",1
"affected usdjpy bullish",1
"audjpy nzdjpy overbought",1
"daily affected usdjpy",1
"nzdjpy overbought daily",1
"overbought daily affected",1
"usdjpy bullish weekly",1
"long hit target",1
"usdjpy long hit",1
"charts ct usdjpi",1
"december month quarter",1
"end rebalancing charts",1
"lab december month",1
"month quarter end",1
"ny session fx",1
"quant lab december",1
"quarter end rebalancing",1
"rebalancing charts ct",1
"session fx quant",1
"provide resistance hit",1
"resistance hit pip",1
"sma provide resistance",1
"usdjpy weekly sma",1
"weekly sma provide",1
"bearish shark pattern",1
"daily bearish shark",1
"shark pattern short",1
"forgot mention entered",1
"hehe forgot mention",1
"long usdjpy thursday",1
"love overnight posit",1
"mention entered long",1
