"",0
"taking alot trades",1
"trades set relong",1
"bearish momentum yester",1
"yesterday whipsawed u",1
"eurusd bulls troubl",1
"didn t flip",1
"eurusd short lived",1
"expecting move eurusd",1
"flip long deep",1
"lived didn t",1
"long deep dips",1
"short lived didn",1
"t flip long",1
"clse t lvl",1
"daily kr good",1
"drpo clse t",1
"euruaud daily kr",1
"eurusd shorts kr",1
"good place manage",1
"intra drpo clse",1
"kr good place",1
"kr manage intra",1
"lvl sg t",1
"manage eurusd shorts",1
"manage intra drpo",1
"place manage eurusd",1
"sg t high",1
"shorts kr manage",1
"t high abv",1
"t lvl sg",1
"demand insurance sharp",1
"eurusd volatility lowest",1
"insurance sharp currency",1
"lowest lehman collapse",1
"moves eurusd volatility",1
"reduced demand insurance",1
"sharp currency moves",1
"volatility lowest lehman",1
"data drive level",1
"drive level sign",1
"german data drive",1
"wendigo eurusd german",1
"euro long traded",1
"long traded bullish",1
"traded bullish eurusd",1
"triangle euro long",1
"clients eurusd euraud",1
"euraud usdjpy dax",1
"published posted skype",1
"room e mailed",1
"skype room e",1
"christian news greece",1
"news greece deal",1
"eurusd numbers coming",1
"good eurusd stupid",1
"long usdcad good",1
"usdcad good eurusd",1
"brave eurusd directional",1
"directional perspective depends",1
"eurusd directional perspective",1
"perspective depends ent",1
"analysis g surfers",1
"eurusd analysis g",1
"surfers wow pullback",1
"wow pullback y",1
"dips size intervention",1
"size intervention bln",1
"dips size bln",1
"momentum yesterday wh",1
"eurusd catching mom",1
"bounce folks eurusd",1
"bounce nov short",1
"data show slight",1
"ez data show",1
"nov short term",1
"show slight bounce",1
"slight bounce nov",1
"surprised ez data",1
"term bounce folks",1
"eurusd showing slight",1
"incline early session",1
"showing slight incline",1
"slight incline early",1
"eurusd waiting germany",1
"germany pmi reach",1
"pmi reach asia",1
"reach asia low",1
"waiting germany pmi",1
"bit correction trend",1
"correction trend intact",1
"eurusd bit correction",1
"intact rsi trajectory",1
"london nice eurusd",1
"morning london nice",1
"nice eurusd bit",1
"rsi trajectory upwards",1
"trend intact rsi",1
"corre short lived",1
"downside momentum eyeing",1
"eurusd upside corre",1
"lived regaining downside",1
"regaining downside momentum",1
"short lived regaining",1
"upside corre short",1
"test strong resistance",1
"eurusd man cool",1
"omadivi eurusd man",1
"clustered open short",1
"open short position",1
"order clustered open",1
"positions profit order",1
"profit order clustered",1
"short position move",1
"eurusd long trades",1
"long trades sell",1
"gbpusd usdchf worth",1
"usdchf worth checking",1
"corrective wave finished",1
"finished pips project",1
"night stop target",1
"order triggered night",1
"short order triggered",1
"stop target corrective",1
"target corrective wave",1
"triggered night stop",1
"wave finished pips",1
"ahead ko def",1
"def pullb buy",1
"eurusd outlook pos",1
"ko def pullb",1
"outlook pos test",1
"pos test decent",1
"pullb buy opp",1
"test decent supply",1
"cap s dly",1
"converge m cap",1
"dly bo setup",1
"dly floor lt",1
"eurusd converge m",1
"floor lt test",1
"lt test successful",1
"m cap s",1
"real wkly dly",1
"s dly floor",1
"successful real wkly",1
"test successful real",1
"wkly dly bo",1
"fib yesterday rally",1
"higher fib yesterday",1
"key pivot shifted",1
"pivot shifted higher",1
"shifted higher fib",1
"yesterday rally coming",1
"yen usdjpy eurusd",1
"bluegas eurusd yuo",1
"eurusd yuo break",1
"yuo break upside",1
"eurusd wise foolish",1
"masters eurusd wise",1
"wise foolish short",1
"basis m bear",1
"bear trig poss",1
"crucial m basis",1
"eurusd tested crucial",1
"m basis m",1
"m bear trig",1
"poss ab remind",1
"tested crucial m",1
"trig poss ab",1
"act support tp",1
"buy sl previous",1
"eurusd imho buy",1
"imho buy sl",1
"previous resistance act",1
"resistance act support",1
"resistance round number",1
"sl previous resistance",1
"support tp resistance",1
"tp resistance round",1
"euro extends rise",1
"extends rise sliding",1
"greek worries fade",1
"rise sliding yen",1
"sliding yen greek",1
"worries fade eurusd",1
"yen greek worries",1
"day eurusd stairwell",1
"eurusd stairwell upward",1
"convincing longside short",1
"isn t convincing",1
"longside short yesterday",1
"short yesterday open",1
"t convincing longside",1
"yesterday open target",1
"test strong resist",1
"eurusd stop playing",1
"keeping order short",1
"playing sides fence",1
"stop playing sides",1
"forexcom eurusd run",1
"fxstreetreports eurusd resumes",1
"amazing bad market",1
"amazing good euro",1
"bad market naif",1
"euro funda unexpected",1
"eurusd response funda",1
"funda amazing good",1
"funda unexpected amazing",1
"good euro funda",1
"market naif respons",1
"response funda amazing",1
"unexpected amazing bad",1
"confirming nice swing",1
"eurusd confirming nice",1
"nice swing trad",1
"brighter global economic",1
"economic outlook eurusd",1
"markets shares rally",1
"rally brighter global",1
"shares rally brighter",1
"eurusd stock indices",1
"fading eurusd stock",1
"hesitant fading eurusd",1
"indices light jpy",1
"jpy sustained trend",1
"light jpy sustained",1
"stock indices light",1
"sustained trend bet",1
"bullish indicator break",1
"close bullish indicator",1
"eurusd close bullish",1
"indicator break trend",1
"true move upside",1
"eurusd strong short",1
"strong short eu",1
"chartists imagination fly",1
"couple lines chartists",1
"eurusd h couple",1
"h couple lines",1
"lines chartists imagination",1
"clear move suitable",1
"confuse eurusd move",1
"eurusd move clear",1
"great confuse eurusd",1
"move clear move",1
"move suitable funda",1
"commitments greece making",1
"delivering commitments greece",1
"eu rehn greece",1
"greece delivering commitments",1
"greece making substantial",1
"making substantial strong",1
"rehn greece delivering",1
"strong effort eurusd",1
"substantial strong effort",1
"cb balance sheets",1
"eurusd wtf cb",1
"wtf cb balance",1
"corner breaks eurusd",1
"area huge resistance",1
"back correct upmove",1
"correct upmove top",1
"huge resistance expect",1
"move back correct",1
"resistance expect move",1
"daily level discuss",1
"eurusd testing important",1
"important daily level",1
"testing important daily",1
"dax micex follow",1
"eurusd micex slightly",1
"fading solid eurusd",1
"micex slightly red",1
"red dax micex",1
"russia fading solid",1
"slightly red dax",1
"solid eurusd micex",1
"high stops pretty",1
"pretty quickly profit",1
"profit order eurusd",1
"quickly profit order",1
"stops pretty quickly",1
"swing high stops",1
"takes swing high",1
"eurusd fill target",1
"fill target surprised",1
"surprised targets don",1
"target surprised targets",1
"targets don t",1
"eurusd waiting real",1
"maxdoom eurusd waiting",1
"real time setups",1
"time setups analysi",1
"waiting real time",1
"eurusd bullshit munchers",1
"t eurusd bullshit",1
"eurusd thinking dumping",1
"nachiket eurusd thinking",1
"argument lower eurusd",1
"convincing argument lower",1
"lower eurusd short",1
"changed lower leverag",1
"eurusd hod short",1
"hod short orders",1
"orders changed lower",1
"short orders changed",1
"nov slightly higher",1
"positive european pmi",1
"slightly higher positive",1
"usd nov slightly",1
"eurusd target rally",1
"orders buy order",1
"rally short orders",1
"shorted eurusd target",1
"target rally short",1
"dly lvl launch",1
"eurusd dly lvl",1
"handles monday w",1
"launch rate handles",1
"lvl launch rate",1
"lvl sp r",1
"monday w updated",1
"rate handles monday",1
"updated lvl sp",1
"w updated lvl",1
"entry pips profit",1
"longs entry pips",1
"loss order longs",1
"medium term long",1
"order longs entry",1
"term long stop",1
"charts eurusd usdchf",1
"check charts eurusd",1
"eurusd usdchf side",1
"side found interesting",1
"side side found",1
"usdchf side side",1
"eurusd presume monday",1
"move pretty eurusd",1
"presume monday spike",1
"pretty eurusd presume",1
"deal t monday",1
"debt deal t",1
"eu rehn reason",1
"monday eurusd usdjpy",1
"reason greece debt",1
"rehn reason greece",1
"t monday eurusd",1
"daily cloud buf",1
"daily strategy working",1
"demo kym ea",1
"ea daily strategy",1
"ea stats r",1
"eurusd kym ea",1
"kym ea daily",1
"kym ea stats",1
"long eurusd kym",1
"myfxbook mt stats",1
"r myfxbook mt",1
"stats r myfxbook",1
"strategy working demo",1
"working demo kym",1
"bunds eurusd equities",1
"euro bunds eurusd",1
"watch euro bunds",1
"eurusd usdchf supposed",1
"experiment didn t",1
"hedging experiment didn",1
"supposed negatively correlated",1
"t work thought",1
"thought eurusd usdchf",1
"usdchf supposed negatively",1
"work thought eurusd",1
"correlation eu equities",1
"equities eurusd high",1
"eu equities eurusd",1
"thought correlation eu",1
"amazing short point",1
"eurusd amazing short",1
"eurusd move lier",1
"hide real market",1
"lier tricky market",1
"market hide real",1
"market silly market",1
"move lier tricky",1
"real market silly",1
"silly market row",1
"tricky market hide",1
"abv expect decent",1
"ahead ko defence",1
"eurusd powers twds",1
"expect decent supply",1
"offers zone stops",1
"powers twds offers",1
"stops abv expect",1
"twds offers zone",1
"zone stops abv",1
"greece delivery eurusd",1
"usd jumps greece",1
"eurusd birds stone",1
"focusing eurusd birds",1
"laughed focusing eurusd",1
"bounce resistance fib",1
"eur idea bounce",1
"idea bounce resistance",1
"resistance fib retr",1
"short eur idea",1
"ascending blue line",1
"attract median line",1
"eurusd eurusd price",1
"eurusd price attract",1
"line ascending blue",1
"median line ascending",1
"price attract median",1
"eurusd wrong hit",1
"gatorinla eurusd wrong",1
"hit target hit",1
"wrong hit target",1
"eurusd heavy shorted",1
"fx eurusd heavy",1
"computer slowing time",1
"eating computer slowing",1
"entry gremlins eating",1
"eurusd give entry",1
"give entry gremlins",1
"gremlins eating computer",1
"continue till level",1
"level short carried",1
"move continue till",1
"short carried till",1
"till level short",1
"upside move continue",1
"high versus eurusd",1
"direct link premium",1
"dual trades eurusd",1
"eurusd eurusdjpy targetting",1
"eurusdjpy targetting direct",1
"fresh dual trades",1
"targetting direct link",1
"trades eurusd eurusdjpy",1
"trendline retracement fan",1
"euraud eurjpy move",1
"eurjpy move market",1
"goldrockers massive orders",1
"market hit tonight",1
"massive orders sitting",1
"move market hit",1
"orders sitting eurusd",1
"sitting eurusd euraud",1
"text goldrockers massive",1
"part dual eurusd",1
"short part dual",1
"stop short part",1
"closed entry short",1
"entry short fibonacci",1
"fibonacci momentum decide",1
"momentum decide entri",1
"short fibonacci momentum",1
"bear mkt dead",1
"budii eurusd bull",1
"bull bear mkt",1
"eurusd wkwkwk indonesia",1
"wkwkwk indonesia pak",1
"eurusd squeeze handle",1
"handle ll imo",1
"squeeze handle ll",1
"ainaedil eurusd final",1
"final push bar",1
"push bar close",1
"actions agreed troika",1
"agreed troika eurusd",1
"authorities successfully implemented",1
"egroup recognised authorities",1
"full set prior",1
"implemented full set",1
"prior actions agreed",1
"recognised authorities successfully",1
"rehn egroup recognised",1
"set prior actions",1
"successfully implemented full",1
"amount compared long",1
"compared long piled",1
"eurusd preparing short",1
"position smaller amount",1
"preparing short position",1
"short position smaller",1
"smaller amount compared",1
"eurusd positions positions",1
"filled long eurusd",1
"positions positions area",1
"starting filled long",1
"leg dual eurusd",1
"long leg dual",1
"stop long leg",1
"update eurusd drives",1
"bank westpac eurusd",1
"close reach france",1
"eurusd close reach",1
"france germany manufacturing",1
"germany manufacturing pmi",1
"manufacturing pmi pushing",1
"pmi pushing higher",1
"pushing higher pair",1
"reach france germany",1
"eurusd filled opened",1
"filled opened short",1
"profit orders long",1
"eurusd pips h",1
"fib ext comes",1
"h target fib",1
"pips h target",1
"target fib ext",1
"eurusd sell objective",1
"sell objective stop",1
"create great opportunity",1
"eurusd low volume",1
"great opportunity traders",1
"low volume uptick",1
"opportunity traders short",1
"short week survive",1
"traders short week",1
"uptick create great",1
"volume uptick create",1
"eurusd moves expected",1
"expected nice h",1
"moves expected nice",1
"nice h bottom",1
"adesso long con",1
"con target stop",1
"eurusd raggiunto questa",1
"long con target",1
"notte adesso long",1
"questa notte adesso",1
"raggiunto questa notte",1
"stop cheers onlin",1
"su eurusd raggiunto",1
"target stop cheers",1
"target su eurusd",1
"downside target profit",1
"eurusd downside target",1
"highs eurusd downside",1
"profit taking u",1
"remain highs eurusd",1
"taking u upd",1
"target profit taking",1
"bullish case stronger",1
"case stronger quick",1
"eurusd pip higher",1
"happen watch clos",1
"higher makes bullish",1
"makes bullish case",1
"pip higher makes",1
"quick reversals happen",1
"reversals happen watch",1
"stronger quick reversals",1
"cristo eurusd morning",1
"follow cristo eurusd",1
"follow imho follow",1
"imho follow cristo",1
"approved ll traders",1
"eurusd fucken passed",1
"fucken passed step",1
"fully approved ll",1
"ll traders exodus",1
"passed step fully",1
"step fully approved",1
"traders exodus italy",1
"abv mkt ob",1
"barrier stops abv",1
"def barrier stops",1
"eurusd testing offers",1
"mkt ob dips",1
"ob dips shallow",1
"offers def barrier",1
"offers zone outlook",1
"outlook pos trail",1
"pos trail stops",1
"shallow offers zone",1
"stops abv mkt",1
"testing offers def",1
"trail stops tp",1
"zone outlook pos",1
"eurusd target stp",1
"eurusd strong res",1
"res enjoy turkey",1
"strong res enjoy",1
"thanksgiving eurusd strong",1
"managed brush dis",1
"bigger weakness fill",1
"dips mode bigger",1
"mode bigger weakness",1
"weakness fill profit",1
"bullish territory stays",1
"eurusd bullish territory",1
"bounce hagopian line",1
"eurusd expect bounce",1
"expect bounce hagopian",1
"fib eurusd expect",1
"hagopian line test",1
"line test umlp",1
"morning fib eurusd",1
"test umlp notes",1
"eurusd holding north",1
"holding north fib",1
"risk intensifies eurusd",1
"usd eyes risk",1
"post ready long",1
"bias days im",1
"choppy ride break",1
"days im long",1
"eurusd possibly week",1
"im long choppy",1
"long choppy ride",1
"neutral bias days",1
"possibly week neutral",1
"week neutral bias",1
"eurusd moved letting",1
"ker trim profit",1
"letting ny ker",1
"moved letting ny",1
"ny ker trim",1
"broke falling line",1
"entire move broke",1
"eurusd testing entire",1
"falling line daily",1
"line daily ema",1
"move broke falling",1
"testing entire move",1
"ahead reported barrier",1
"asian reserve linked",1
"eurusd asian reserve",1
"heavy selling ahead",1
"linked heavy selling",1
"reported barrier level",1
"reserve linked heavy",1
"selling ahead reported",1
"eurusd dkuppitz back",1
"eurusd hitting march",1
"hitting march timeframe",1
"limb long term",1
"outlook eurusd hitting",1
"eurusd break rep",1
"eurusd make highs",1
"highs lower target",1
"lower target modified",1
"make highs lower",1
"target modified accord",1
"expecting eurusd break",1
"eurusd stop occured",1
"occured taking short",1
"short stops sitting",1
"stop occured taking",1
"taking short stops",1
"accum stop profit",1
"eurusd accum stop",1
"profit release stop",1
"stop profit release",1
"fxstreetnews eurusd profit",1
"thumbsup point vali",1
"daily pivot line",1
"eurusd yep stuck",1
"vilkas eurusd yep",1
"yep stuck daily",1
"thumbsup point valid",1
"demo risk theme",1
"eurusd short gbpaud",1
"firing short demo",1
"gbpaud eurgbp audusd",1
"gbpaud strategy firing",1
"risk theme long",1
"short demo risk",1
"short gbpaud eurgbp",1
"strategy firing short",1
"theme long eurusd",1
"eur schaeuble eurusd",1
"schaeuble eurusd eurjpi",1
"talking eur schaeuble",1
"brits fun playing",1
"eurusd u holidays",1
"holidays brits fun",1
"u holidays brits",1
"eurusd daily fixed",1
"eurusd god mayb",1
"good entry short",1
"short eurusd god",1
"avoid quot fiscal",1
"brazil expects u",1
"cliff quot tombini",1
"expects u avoid",1
"quot tombini eurusd",1
"u avoid quot",1
"area volume upside",1
"eurusd hit high",1
"high high volume",1
"high volume area",1
"hit high high",1
"upside waining back",1
"volume area volume",1
"volume upside waining",1
"waining back accumulation",1
"inability rally kb",1
"managed brush asid",1
"feel monday tone",1
"monday tone positive",1
"positive euro eurusd",1
"tone positive euro",1
"quiet session action",1
"bullish period ready",1
"ending bullish period",1
"eurusd ending bullish",1
"period ready downtrend",1
"ready downtrend d",1
"eurusd short orders",1
"moving target eurusd",1
"short orders long",1
"forexcube eurusd exit",1
"analysis eurusd stand",1
"bruno fundamental analysis",1
"eurusd stand ou",1
"posted bruno fundamental",1
"quiet session posted",1
"session posted bruno",1
"f important eurusd",1
"important eurusd fx",1
"daily r double",1
"double top range",1
"fiber reacts daily",1
"ll watch fiber",1
"r double top",1
"range sell setup",1
"reacts daily r",1
"top range sell",1
"watch fiber reacts",1
"eurusd guess reversal",1
"guess reversal inflection",1
"reversal inflection point",1
"continues brewing spy",1
"selling continues brewing",1
"argument u muppet",1
"eurusd reading argument",1
"hunter eurusd reading",1
"muppet entertaining t",1
"pip hunter eurusd",1
"reading argument u",1
"u muppet entertaining",1
"coming highs meeting",1
"highs meeting monday",1
"action gbp cad",1
"bollinger price action",1
"cad opened short",1
"capped bollinger price",1
"eurusd upside capped",1
"gbp cad opened",1
"price action gbp",1
"short eurusd tri",1
"upside capped bollinger",1
"claim gain pmi",1
"climbing ladder upwards",1
"data source fateeh",1
"eurusd claim gain",1
"eurusd climbing ladder",1
"fateeh eurusd climbing",1
"gain pmi data",1
"ladder upwards improve",1
"pmi data source",1
"source fateeh eurusd",1
"emu confidence eurusd",1
"usd calmer emu",1
"big candles friendly",1
"cover monday meeting",1
"empty market big",1
"eurusd shorts cover",1
"liquidity search empty",1
"market big candles",1
"meeting liquidity search",1
"monday meeting liquidity",1
"search empty market",1
"shorts cover monday",1
"close oct high",1
"daily close oct",1
"gm late short",1
"short stop daily",1
"vilkas eurusd lots",1
"background rules short",1
"eurusd strength background",1
"strength background rules",1
"disappointing pmi readings",1
"eur usd surged",1
"pmi readings europe",1
"readings europe eur",1
"resumes upside disappointing",1
"upside disappointing pmi",1
"usd surged ab",1
"boosts eur eurusd",1
"china manufacturing recovery",1
"manufacturing recovery boosts",1
"recovery boosts eur",1
"fxstreetnews eurusd calmer",1
"consolidation low flattering",1
"eurusd consolidation low",1
"low flattering deceive",1
"bias eurusd short",1
"close shorts reenter",1
"current positioning bias",1
"gbpusd close shorts",1
"positioning bias eurusd",1
"shorts reenter add",1
"tp gbpusd close",1
"bound fail risk",1
"called bound fail",1
"euro positions called",1
"eurusd eurgbp studi",1
"fail risk reward",1
"make eurusd eurgbp",1
"opposite euro positions",1
"positions called bound",1
"reward make eurusd",1
"risk reward make",1
"aiming revised downside",1
"continue hold position",1
"downside target meanwh",1
"hold position aiming",1
"position aiming revised",1
"revised downside target",1
"economic outlook improves",1
"gain global economic",1
"markets shares gain",1
"shares gain global",1
"avoid haircuts eur",1
"eu greek salad",1
"eur usd eating",1
"greek salad avoid",1
"haircuts eur usd",1
"salad avoid haircuts",1
"usd eating eurusd",1
"daily show inverted",1
"dow nasdaq daily",1
"h warns squeeze",1
"inverted h warns",1
"nasdaq daily show",1
"show inverted h",1
"spike spy es",1
"squeeze spike spy",1
"warns squeeze spike",1
"flush hour make",1
"happy turkey eurusd",1
"hour make happy",1
"make happy turkey",1
"nice flush hour",1
"confluence resistance zone",1
"eurusd h dma",1
"h dma retrace",1
"nice confluence resistance",1
"zone eurusd h",1
"zerohedge eurusd surges",1
"assets mixed futures",1
"futures limped points",1
"higher night c",1
"limped points higher",1
"mixed futures limped",1
"points higher night",1
"dip tease vanhuvakuru",1
"lol eurusd sell",1
"makes pip dip",1
"market makes pip",1
"missed pips market",1
"pip dip tease",1
"pips market makes",1
"analogy earlier oct",1
"commented stocktwits referred",1
"djia analogy earlier",1
"earlier oct th",1
"eurusd djia analogy",1
"oct th qu",1
"referred eurusd djia",1
"stocktwits referred eurusd",1
"eur usd face",1
"monday rabobank eurusd",1
"usd face pressure",1
"eurusd face pressure",1
"flash eurusd face",1
"add higher ready",1
"audcad higher closed",1
"closed lowest gbpaud",1
"gbpaud add higher",1
"higher closed lowest",1
"higher ready add",1
"lowest gbpaud add",1
"ready add eurusd",1
"eurgbp takes profit",1
"eurusd eurgbp takes",1
"good eurusd eurgbp",1
"profit profit smart",1
"profit smart risky",1
"takes profit profit",1
"assets mixed ze",1
"eurusd nice scalp",1
"hamidmsz eurusd super",1
"analysis nov nd",1
"nd english language",1
"nov nd english",1
"eurusd confirmed support",1
"eurusd support short",1
"short control imo",1
"support short control",1
"adventures november st",1
"fxtraderpauls adventures november",1
"bank chief criticised",1
"chief criticised skipping",1
"criticised skipping libor",1
"deutsche bank chief",1
"libor hearing eurusd",1
"skipping libor hearing",1
"one eurusd np",1
"thanksgiving eurusd e",1
"update thanksgiving eurusd",1
"climate index eurusd",1
"usd german ifo",1
"account gap oct",1
"brazil recovery widens",1
"gap oct cenbank",1
"oct cenbank eurusd",1
"recovery widens current",1
"update brazil recovery",1
"widens current account",1
"breaks takes eurusd",1
"daily ugly breaks",1
"price trendline daily",1
"short usdcad price",1
"staying short usdcad",1
"trendline daily ugly",1
"ugly breaks takes",1
"usdcad price trendline",1
"eurusd post weeks",1
"post weeks beind",1
"tuga eurusd post",1
"aerotrade eurusd nope",1
"eurusd nope visible",1
"nope visible d",1
"conditions audusd pips",1
"eurusd pips volume",1
"pips volume thin",1
"play conditions audusd",1
"thin play conditions",1
"volume thin play",1
"back year eurozone",1
"economy cyclically underperforms",1
"eurozone economy cyclically",1
"expect eurusd back",1
"trades expect eurusd",1
"ubs trades expect",1
"year eurozone economy",1
"creates mouth watering",1
"djia falls dramatic",1
"dramatic eurusd post",1
"eurusd post oct",1
"falls dramatic eurusd",1
"mouth watering opportunity",1
"oct th creates",1
"opportunity eur shorts",1
"post oct th",1
"th creates mouth",1
"watering opportunity eur",1
"eurusd im plan",1
"im plan peace",1
"tuga eurusd im",1
"eurusd top heheheheheheh",1
"top heheheheheheh voting",1
"xandi eurusd top",1
"business printing gbpusd",1
"eurusd hp business",1
"hp business printing",1
"eurusd bearish friday",1
"half size wide",1
"size wide stop",1
"wide stop target",1
"exandle wave predictor",1
"fr signals eurusd",1
"predictor fr signals",1
"previous tweet exandle",1
"tweet exandle wave",1
"wave predictor fr",1
"broker broker couple",1
"broker couple months",1
"coffee eurusd thinkforex",1
"couple months back",1
"eurusd thinkforex nz",1
"nz broker broker",1
"thinkforex nz broker",1
"eurusd yep start",1
"yep start view",1
"breaks holding strong",1
"hoping breaks holding",1
"resistance hoping breaks",1
"strong resistance hoping",1
"count upwards movement",1
"eurusd nd november",1
"movement ultimately invalidated",1
"nd november previous",1
"november previous count",1
"previous count upwards",1
"upwards movement ultimately",1
"due holiday lp",1
"electronic platform open",1
"eurusd market open",1
"holiday lp electronic",1
"liquidity due holiday",1
"low liquidity due",1
"lp electronic platform",1
"market open low",1
"mohan eurusd market",1
"open low liquidity",1
"eurusd sell level",1
"sell level scalp",1
"stevewalker eurusd sell",1
"eurusd short ther",1
"close gbpaud short",1
"daily close gbpaud",1
"ddint long eurusd",1
"eurusd positions jumped",1
"gbpaud short isnt",1
"jumped daily close",1
"positions jumped daily",1
"short isnt eith",1
"eurusd ll outcome",1
"ll outcome tomorrow",1
"sold eurusd ll",1
"lambangfx setups commentary",1
"ainaedil eurusd cmc",1
"cmc spread fluctuates",1
"eurusd cmc spread",1
"fluctuates scalp pips",1
"scalp pips atleas",1
"spread fluctuates scalp",1
"average pips cost",1
"cost average pips",1
"eurusd cost average",1
"eurusd good eurusd",1
"good eurusd cost",1
"pips cost profi",1
"eurusd hadge loosers",1
"hadge loosers continious",1
"stevewalker eurusd hadge",1
"eurusd pulling merkel",1
"bid greek optimism",1
"eurjpy firm eurusd",1
"eurusd bid greek",1
"firm eurusd bid",1
"greek optimism break",1
"optimism break test",1
"business confidence indicator",1
"confidence indicator nov",1
"eurusd pts french",1
"french business confidence",1
"indicator nov exp",1
"nov exp prev",1
"pts french business",1
"eurusd met h",1
"extend fib ext",1
"fib ext term",1
"h target put",1
"met h target",1
"put week strength",1
"strength extend fib",1
"target put week",1
"week strength extend",1
"eurusd sell breakeven",1
"audusd usdjpy euraud",1
"end week good",1
"euraud gbpusd dax",1
"expecting slow market",1
"gbpusd dax xag",1
"good note eurusd",1
"market end week",1
"note eurusd audusd",1
"slow market end",1
"usdjpy euraud gbpusd",1
"week good note",1
"eurusd short mofo",1
"heavy selling eurusd",1
"selling eurusd short",1
"eur usd indifferent",1
"usd indifferent german",1
"eurusd handle london",1
"fill thin mrkt",1
"handle london open",1
"hero fill thin",1
"london open hero",1
"open hero fill",1
"thin mrkt traders",1
"early warning char",1
"cavex eurusd aapl",1
"change goal cavex",1
"eurusd aapl sp",1
"goal cavex eurusd",1
"hope strategy change",1
"strategy change goal",1
"eurusd max succinctly",1
"max succinctly put",1
"vectamart eurusd max",1
"eurusd german q",1
"german q q",1
"magicmen eurusd german",1
"q gdp released",1
"q q gdp",1
"cash weekend buying",1
"eurusd cash weekend",1
"hit eurusd cash",1
"london hit eurusd",1
"morning london hit",1
"weekend buying risk",1
"eurusd indifferent german",1
"early warning http",1
"warning http t",1
"asian svgn offers",1
"bid tone testing",1
"eurusd retains bid",1
"highs asian svgn",1
"offers reported offers",1
"outlook positive lt",1
"recent highs asian",1
"reported offers outlook",1
"svgn offers reported",1
"testing recent highs",1
"tone testing recent",1
"bunds eurusd room",1
"eurusd room odelay",1
"reaction bunds eurusd",1
"eurusd ofefrs stops",1
"ofefrs stops downside",1
"eurusd mornin o",1
"eurusd menjaga momeutum",1
"menjaga momeutum amati",1
"entries pairs calm",1
"eurusd long entries",1
"long entries pairs",1
"pairs calm pointing",1
"breakout usdjpy short",1
"eurusd triggers breakout",1
"nzdusd building bs",1
"report eurusd triggers",1
"short zone nzdusd",1
"triggers breakout usdjpy",1
"updated fx report",1
"usdjpy short zone",1
"zone nzdusd building",1
"eurusd price h",1
"hamidmsz eurusd price",1
"price h ct",1
"edges slide greece",1
"yen edges slide",1
"fxstreetnews lack bad",1
"assets mixed zerohedge",1
"stevewalker eurusd effect",1
"differtrader eurusd doji",1
"doji h real",1
"eurusd doji h",1
"expert clear doubt",1
"h real expert",1
"real expert clear",1
"budii eurusd posting",1
"eurusd posting boring",1
"posting boring mk",1
"back eurusd target",1
"target stop fx",1
"buy eurusd german",1
"eur strength week",1
"german ifo related",1
"ifo related dip",1
"strength week buy",1
"breakeven watching closely",1
"closely short back",1
"short breakeven watching",1
"watching closely short",1
"times doh si",1
"euro rises fresh",1
"fresh week high",1
"german ifo eurusd",1
"high german ifo",1
"rises fresh week",1
"week high german",1
"average resistance dma",1
"dma feeling struggle",1
"eurusd final moving",1
"final moving average",1
"resistance dma feeling",1
"area ll develops",1
"area upmove area",1
"ll develops eurusd",1
"upmove area ll",1
"confidence eu reduced",1
"eu reduced means",1
"eurusd confidence eu",1
"masters eurusd confidence",1
"reduced means hit",1
"action increase short",1
"eurusd position target",1
"increase short eurusd",1
"price action increase",1
"remains choppy price",1
"eurusd triggered pips",1
"long eurusd triggered",1
"triggered pips target",1
"accounts noted sellers",1
"asian accounts noted",1
"back post ifo",1
"eurusd asian accounts",1
"ifo rally rate",1
"noted sellers back",1
"post ifo rally",1
"rally rate pressured",1
"rate pressured back",1
"sellers back post",1
"nice start fri",1
"pips nice start",1
"pipsallday eurusd tp",1
"start fri morning",1
"eurusd moved long",1
"long playing silly",1
"moved long playing",1
"playing silly whipsaw",1
"dailyfx retail positioning",1
"eurusd extremely net",1
"extremely net short",1
"net short pair",1
"positioning eurusd extremely",1
"retail positioning eurusd",1
"short pair traded",1
"ssi dailyfx retail",1
"updated ssi dailyfx",1
"business climate surprises",1
"climate surprises rises",1
"rises eur usd",1
"surprises rises eur",1
"business sentiment median",1
"germany nov ifo",1
"ifo business sentiment",1
"median oct eurusd",1
"nov ifo business",1
"sentiment median oct",1
"german ifo rises",1
"ifo rises month",1
"month expected eurusd",1
"rises month expected",1
"break shorted back",1
"short break shorted",1
"due volatility news",1
"eurusd short due",1
"news german ifo",1
"short due volatility",1
"stopped breakeven eurusd",1
"volatility news german",1
"eurusd trades positive",1
"trades positive bias",1
"eurusd loving german",1
"german ifo number",1
"ifo number back",1
"loving german ifo",1
"eur usd tumbles",1
"touching ma eurusd",1
"usd tumbles touching",1
"deal closer eurusd",1
"greek deal closer",1
"eurjpy pips stop",1
"eurusd sold eurjpy",1
"good reaction eurusd",1
"pips stop entri",1
"reaction eurusd sold",1
"sold eurjpy pips",1
"audusd close watching",1
"close watching h",1
"h close eurusd",1
"pending audusd close",1
"short pending audusd",1
"watching h close",1
"eurusd usdjpy euraud",1
"gmt eurusd usdjpy",1
"room starts est",1
"skype room starts",1
"website skype room",1
"clients eurusd dax",1
"dax gbpusd audusd",1
"eurusd dax gbpusd",1
"accts building lt",1
"eurusd stops t",1
